order_id,order_date,customer_name,segment,region,state,category,sub_category,sales,quantity,discount,profit,order_year,order_month,month_name,quarter,profit_margin,sales_category,discount_categoty,profit_status,large_order
970229,2022-01-23,Sneha,Corporate,East,Tamil Nadu,Clothing,Laptop,2645.5666714774607,2,0.310253548990316,10818.157771258751,2022,1,January,1,408.9164672314673,Low,High discount,profit,below average
806673,2022-05-13,unknown_customer,Home Office,West,Karnataka,Electronics,Chair,2343.7381948674806,6,0.3161866492269135,-4962.0633968108,2022,5,May,2,-211.71577131256183,Low,High discount,loss,below average
340678,2023-04-18,Sneha,Home Office,South,Gujarat,Electronics,Laptop,10783.7489462725,3,0.4041868676687455,18889.51689270802,2023,4,April,2,175.1665120063589,Low,High discount,profit,below average
268964,2023-07-22,Vishal,Home Office,West,Delhi,Furniture,Shirt,32297.816631935963,4,0.4885319785706096,18639.3750978762,2023,7,July,3,57.71094470653987,Medium,High discount,profit,above Average
637068,2023-06-29,Rahul,Consumer,West,Delhi,Electronics,Phone,34954.72124301639,6,0.4693602638631604,263.39784646691623,2023,6,June,2,0.753540114468916,High,High discount,profit,above Average
181238,2022-12-03,Sneha,Corporate,East,Gujarat,Clothing,Phone,8101.430128449616,8,0.4395824674882798,5626.998539627524,2022,12,December,4,69.45685453568643,Low,High discount,profit,below average
185999,2022-05-14,unknown_customer,Corporate,West,Maharashtra,Furniture,Phone,37789.72180378124,8,0.3899301809831963,12228.614410713748,2022,5,May,2,32.359630680028324,High,High discount,profit,above Average
840373,2023-04-29,Amit,Consumer,North,Gujarat,Clothing,Laptop,39937.82835710413,6,0.1520385185425397,12090.047925649786,2023,4,April,2,30.272171580153557,High,Low Discount,profit,above Average
999607,2022-08-08,Vishal,Consumer,North,Delhi,Electronics,Shoes,38362.10020645571,5,0.4522855501458469,19030.81459976152,2022,8,August,3,49.608375186296364,High,High discount,profit,above Average
577793,2023-04-29,Vishal,Home Office,West,Maharashtra,Clothing,Chair,39537.09795008048,6,0.2537873627470104,9691.65102364758,2023,4,April,2,24.512803230738516,High,Low Discount,profit,above Average
212221,2022-09-11,Neha,Consumer,South,Delhi,Electronics,Table,32365.118286181096,5,0.3573289934545239,19315.553686328527,2022,9,September,3,59.68015786481976,Medium,High discount,profit,above Average
960220,2022-02-24,Vishal,Corporate,South,Delhi,Electronics,Shirt,38355.83869751965,1,0.1163918347112584,1082.9049867824724,2022,2,February,1,2.8233119742796826,High,Low Discount,profit,above Average
839127,2023-08-28,Amit,Home Office,West,Maharashtra,Clothing,Table,26946.75621020408,2,0.1082031598063368,-4429.531110422953,2023,8,August,3,-16.438086558060736,Medium,Low Discount,loss,above Average
331226,2023-10-07,Neha,Home Office,East,Gujarat,Clothing,Shirt,19138.145571223267,1,0.0858704900169722,5607.183321024897,2023,10,October,4,29.298467294846155,Medium,Low Discount,profit,below average
792289,2023-08-30,Vishal,Home Office,North,Delhi,Electronics,Phone,22013.5133521725,9,0.4914194410959018,17472.797527263323,2023,8,August,3,79.37305257790184,Medium,High discount,profit,below average
568276,2023-06-14,Priya,Home Office,South,Tamil Nadu,Clothing,Shoes,25064.981390595312,9,0.2502902036636344,1539.3590465255193,2023,6,June,2,6.141472928055338,Medium,Low Discount,profit,below average
792353,2022-12-25,Rahul,Home Office,East,Karnataka,Electronics,Laptop,18163.29345770932,8,0.4378746514254342,-1085.5558204979225,2022,12,December,4,-5.976646377626872,Medium,High discount,loss,below average
641220,2023-05-15,Vishal,Home Office,South,Gujarat,Furniture,Shoes,958.7666432667858,2,0.0882370685618072,11965.026292020675,2023,5,May,2,1247.9602180622899,Low,Low Discount,profit,below average
357351,2023-09-30,Karan,Home Office,South,Tamil Nadu,Electronics,Shirt,19967.15064495566,2,0.0078228731260497,-760.2153103099954,2023,9,September,3,-3.8073299682448685,Medium,Low Discount,loss,below average
404543,2023-06-20,Sneha,Corporate,North,Maharashtra,Clothing,Chair,42369.70706834991,1,0.3643619977946024,9322.88904332471,2023,6,June,2,22.00366650702877,High,High discount,profit,above Average
845182,2022-07-17,Amit,Home Office,South,Gujarat,Electronics,Shoes,17606.70377828625,5,0.4213374901499574,-1273.0281973395522,2022,7,July,3,-7.230360738558768,Medium,High discount,loss,below average
352156,2022-10-14,Sneha,Corporate,North,Maharashtra,Furniture,Laptop,46613.30974347585,6,0.436655388851111,18963.071376430096,2022,10,October,4,40.68166684749141,High,High discount,profit,above Average
386103,2022-10-21,Karan,Home Office,West,Delhi,Clothing,Chair,9505.648120673026,4,0.4170748818469334,-3375.7245311979805,2022,10,October,4,-35.5128286713707,Low,High discount,loss,below average
337068,2022-08-21,Vishal,Consumer,South,Tamil Nadu,Furniture,Table,5288.618477693315,2,0.1664668416244708,14107.942424560068,2022,8,August,3,266.76044952127825,Low,Low Discount,profit,below average
426754,2023-06-22,Neha,Consumer,South,Gujarat,Clothing,Chair,20570.521829219477,8,0.1396492523374563,10034.980630699754,2023,6,June,2,48.7833061018682,Medium,Low Discount,profit,below average
600981,2023-01-10,Karan,Corporate,North,Tamil Nadu,Clothing,Laptop,36016.15680352398,5,0.1482339106295269,12573.155909528869,2023,1,January,1,34.90976557581695,High,Low Discount,profit,above Average
123331,2023-12-22,Sneha,Corporate,East,Delhi,Furniture,Laptop,25780.19162543369,6,0.4694792801848905,7209.875134531992,2023,12,December,4,27.9667243722852,Medium,High discount,profit,above Average
966491,2022-05-11,Vishal,Home Office,South,Delhi,Furniture,Laptop,2781.930979207473,7,0.3340039017002184,17234.862924577472,2022,5,May,2,619.5287752785083,Low,High discount,profit,below average
737147,2023-11-04,Sneha,Corporate,North,Delhi,Clothing,Chair,33921.40772336691,8,0.3349584326819367,5966.539265320598,2023,11,November,4,17.589303232868257,High,High discount,profit,above Average
267973,2022-03-21,Karan,Consumer,West,unknown,Clothing,Shirt,12222.430429512757,9,0.4694623687362392,12727.591550880374,2022,3,March,1,104.13306604018653,Low,High discount,profit,below average
631885,2022-04-13,Rahul,Home Office,West,Delhi,Furniture,Shoes,9575.24118290784,4,0.1352257716432258,-3793.284476204082,2022,4,April,2,-39.61555018556854,Low,Low Discount,loss,below average
940230,2023-04-07,Rahul,Consumer,East,Tamil Nadu,Furniture,Table,41799.00724894081,3,0.2268963180009641,16748.308569779067,2023,4,April,2,40.06867548320414,High,Low Discount,profit,above Average
791519,2023-11-11,Vishal,Consumer,South,Tamil Nadu,Clothing,Phone,19309.255534832744,5,0.447027820513813,-3001.1505913560204,2023,11,November,4,-15.542549457394273,Medium,High discount,loss,below average
767689,2023-02-11,Karan,Corporate,East,Maharashtra,Electronics,Laptop,32603.203495882743,1,0.4873719819833187,17473.754750756892,2023,2,February,1,53.59520806893576,Medium,High discount,profit,above Average
282170,2023-06-17,Neha,Corporate,East,Maharashtra,Clothing,Shirt,9083.149669907258,7,0.2059072919830945,284.5872442330274,2023,6,June,2,3.133133930137398,Low,Low Discount,profit,below average
663013,2022-05-17,Karan,Home Office,West,Gujarat,Clothing,Shirt,25064.981390595312,6,0.1338496249228031,17201.762701306954,2022,5,May,2,68.62866735564889,Medium,Low Discount,profit,below average
966183,2022-07-13,Vishal,Home Office,West,Delhi,Furniture,Laptop,14059.401256676172,8,0.4558049750037324,9965.98447009267,2022,7,July,3,70.88484273368523,Low,High discount,profit,below average
548013,2023-02-21,Rahul,Home Office,South,Delhi,Furniture,Shirt,15296.157984256137,2,0.194827392877993,-4923.838335342127,2023,2,February,1,-32.19003321232744,Low,Low Discount,loss,below average
914660,2022-07-02,Neha,Consumer,North,Gujarat,Clothing,Chair,877.3916788219752,5,0.1209789428291756,-1485.644506474122,2022,7,July,3,-169.32511925219234,Low,Low Discount,loss,below average
408974,2022-09-08,Neha,Home Office,South,Tamil Nadu,Furniture,Table,47383.20737235338,6,0.0435387745941127,3820.996881343519,2022,9,September,3,8.064031738748337,High,Low Discount,profit,above Average
284544,2023-07-19,Vishal,Corporate,West,Tamil Nadu,Electronics,Shirt,16919.350333303002,6,0.2061691303061765,18268.36423511786,2023,7,July,3,107.9732015428485,Low,Low Discount,profit,below average
699792,2023-03-26,Karan,Consumer,North,Tamil Nadu,Electronics,Laptop,45393.24872978934,4,0.2245226631368665,-617.7238768206425,2023,3,March,1,-1.3608276431099786,High,Low Discount,loss,above Average
709654,2023-12-06,unknown_customer,Home Office,East,Tamil Nadu,Furniture,Table,22881.05636480663,3,0.1842895860029085,14046.106917322411,2023,12,December,4,61.38749318814991,Medium,Low Discount,profit,below average
437462,2022-04-21,Priya,Home Office,South,Tamil Nadu,Electronics,Table,42137.882305403946,3,0.158464760638781,-2893.4438897475666,2022,4,April,2,-6.866609643020667,High,Low Discount,loss,above Average
983084,2022-09-13,Vishal,Consumer,West,Tamil Nadu,Furniture,Shoes,9838.997431753804,1,0.37714316924232,8420.484329074266,2022,9,September,3,85.58274750533513,Low,High discount,profit,below average
999993,2022-01-13,Amit,Consumer,East,Tamil Nadu,Furniture,Shirt,31959.485292295823,8,0.41193545775102,-496.8724877429095,2022,1,January,1,-1.5546948994910315,Medium,High discount,loss,above Average
809132,2023-10-20,Rahul,Home Office,West,Gujarat,Furniture,Phone,18885.98098833521,5,0.0447960769050196,524.0444849027735,2023,10,October,4,2.774780326351307,Medium,Low Discount,profit,below average
409044,2023-08-29,Neha,Consumer,West,Delhi,Furniture,Chair,25293.62033189846,3,0.3564226259819289,13640.467774166293,2023,8,August,3,53.92849103915716,Medium,High discount,profit,above Average
199280,2022-10-14,Priya,Corporate,South,Tamil Nadu,Clothing,Laptop,20879.91992631674,7,0.2365346695948744,6294.233161561342,2022,10,October,4,30.14491043918317,Medium,Low Discount,profit,below average
456386,2022-10-26,Neha,Home Office,West,Delhi,Clothing,Table,34317.81252605024,3,0.2889288446819841,-3810.2094746497046,2022,10,October,4,-11.10271661912431,High,Low Discount,loss,above Average
811028,2022-06-22,Vishal,Corporate,West,Delhi,Clothing,Table,47245.6598017638,6,0.4812107983127835,7317.76690737627,2022,6,June,2,15.488760106389876,High,High discount,profit,above Average
816046,2023-03-03,Rahul,Consumer,East,Tamil Nadu,Clothing,Phone,23066.151905690174,4,0.3221111520226245,-4392.180321402002,2023,3,March,1,-19.041669106143786,Medium,High discount,loss,below average
942150,2022-05-12,unknown_customer,Corporate,East,Delhi,Electronics,Shirt,1036.6192106308654,7,0.0050645822128861,11614.194896816924,2022,5,May,2,1120.391632502041,Low,Low Discount,profit,below average
487902,2022-02-10,unknown_customer,Home Office,North,Delhi,Furniture,Laptop,43261.4933238491,4,0.0167609789852526,-1608.9701985515526,2022,2,February,1,-3.7191739695785375,High,Low Discount,loss,above Average
764467,2022-06-08,Sneha,Corporate,East,Delhi,Electronics,Shoes,23133.741804381614,5,0.1740881080686875,1497.9275118422966,2022,6,June,2,6.475076641335141,Medium,Low Discount,profit,below average
657685,2022-08-19,Amit,Consumer,South,Karnataka,Furniture,Phone,40516.42221347018,7,0.0405467963415118,2833.437762010939,2022,8,August,3,6.993306928934431,High,Low Discount,profit,above Average
467894,2023-07-31,unknown_customer,Corporate,North,Karnataka,Electronics,Phone,33669.3613879605,8,0.096593651120809,11177.473451030612,2023,7,July,3,33.19775900183083,High,Low Discount,profit,above Average
642601,2022-11-29,Rahul,Home Office,South,Karnataka,Electronics,Shirt,39081.27093581066,2,0.1277837908744634,-2949.802774764128,2022,11,November,4,-7.547868081386235,High,Low Discount,loss,above Average
302380,2023-01-12,Priya,Corporate,West,Gujarat,Furniture,Table,39452.96563961359,2,0.2703972631804053,-4289.51380644655,2023,1,January,1,-10.872474950627216,High,Low Discount,loss,above Average
565317,2022-07-12,Sneha,Consumer,East,Gujarat,Clothing,Table,1360.6072267956208,3,0.2238457865724749,-4338.775470866136,2022,7,July,3,-318.88522899326557,Low,Low Discount,loss,below average
391736,2022-02-17,Amit,Corporate,East,Gujarat,Furniture,Shoes,10899.321855279426,2,0.3507468845614176,1190.1860885407225,2022,2,February,1,10.919817804666616,Low,High discount,profit,below average
219156,2022-11-28,Sneha,Home Office,North,Delhi,Furniture,Chair,8914.04810847804,5,0.2007334341406131,16523.011563870616,2022,11,November,4,185.35923704692354,Low,Low Discount,profit,below average
693775,2023-01-16,Karan,Consumer,West,Karnataka,Electronics,Table,36345.58834357356,7,0.4925872134515989,11067.760240333084,2023,1,January,1,30.45145434353666,High,High discount,profit,above Average
304366,2023-07-04,Vishal,Home Office,South,Gujarat,Electronics,Laptop,13414.344473286756,7,0.4914051182529806,12221.674211244475,2023,7,July,3,91.10899332861658,Low,High discount,profit,below average
865612,2023-08-20,Rahul,Consumer,North,Maharashtra,Furniture,Phone,11830.886533947263,3,0.4578805903974904,6446.054125254215,2023,8,August,3,54.48496278582389,Low,High discount,profit,below average
451931,2022-07-24,unknown_customer,Corporate,North,Delhi,Furniture,Laptop,36276.11720365159,6,0.4276741886249366,17421.290416432053,2022,7,July,3,48.024132016748496,High,High discount,profit,above Average
565966,2023-11-17,Neha,Corporate,West,Maharashtra,Furniture,Shirt,19368.66955722203,1,0.3369049581021499,17080.08262383303,2023,11,November,4,88.18407776214215,Medium,High discount,profit,below average
914883,2022-10-28,Vishal,Home Office,West,Tamil Nadu,Furniture,Shirt,24892.573504564243,7,0.3022078214282669,6885.79247899538,2022,10,October,4,27.662035336494306,Medium,High discount,profit,below average
422710,2023-02-13,Priya,Home Office,North,Maharashtra,Furniture,Phone,9512.27390308997,4,0.3855654494174381,19382.11409429156,2023,2,February,1,203.75899907587254,Low,High discount,profit,below average
962552,2023-02-12,Priya,Home Office,South,Karnataka,Furniture,Chair,36073.28002952461,6,0.3067204511099742,6290.4607513117535,2023,2,February,1,17.438006042597873,High,High discount,profit,above Average
924464,2022-01-26,Sneha,Consumer,West,Karnataka,Clothing,Laptop,46155.329530949,8,0.3400981062396979,6116.696937295692,2022,1,January,1,13.252417433601469,High,High discount,profit,above Average
964661,2023-06-11,unknown_customer,Corporate,North,Karnataka,Furniture,Shirt,3967.5902679599535,5,0.3346911187304113,2416.319116298004,2023,6,June,2,60.90142764515907,Low,High discount,profit,below average
707564,2023-05-11,Priya,Home Office,South,Gujarat,Clothing,Shoes,16044.118200635015,1,0.4099772861418469,637.3145799579916,2023,5,May,2,3.972263056082241,Low,High discount,profit,below average
977080,2022-08-25,Amit,Corporate,West,Karnataka,Electronics,Laptop,3586.3161150005035,5,0.2200383374925179,18119.965206895475,2022,8,August,3,505.252873027701,Low,Low Discount,profit,below average
161929,2023-08-06,Neha,Consumer,South,Tamil Nadu,Clothing,Phone,1868.8535996703947,5,0.0613925246184276,2656.877563059764,2023,8,August,3,142.16616879611922,Low,Low Discount,profit,below average
494966,2022-08-15,Priya,Corporate,West,Gujarat,Furniture,Shoes,32585.31258545892,3,0.4474009988094588,1207.9585372738477,2022,8,August,3,3.70706444538726,Medium,High discount,profit,above Average
930460,2022-10-07,Neha,Home Office,West,Gujarat,Clothing,Laptop,32535.404104254954,5,0.386406824694025,1251.566791567875,2022,10,October,4,3.846784221758586,Medium,High discount,profit,above Average
165184,2023-08-18,Rahul,Home Office,South,Gujarat,Clothing,Shirt,21089.48206421313,6,0.0987863795423341,18668.454434982144,2023,8,August,3,88.52021295800695,Medium,Low Discount,profit,below average
213936,2023-08-03,Priya,Corporate,East,Delhi,Electronics,Shoes,41412.57101028501,8,0.2662800362003251,15871.998065844942,2023,8,August,3,38.32652182329625,High,Low Discount,profit,above Average
584600,2022-03-22,unknown_customer,Corporate,North,Gujarat,Furniture,Shirt,46530.47450192758,2,0.0844897702358078,14737.688902714115,2022,3,March,1,31.673197104627825,High,Low Discount,profit,above Average
333612,2023-06-18,Vishal,Consumer,North,Gujarat,Electronics,Laptop,43453.427150832045,8,0.1797401056444028,12873.061440051562,2023,6,June,2,29.624962365724635,High,Low Discount,profit,above Average
244867,2023-09-09,Karan,Home Office,West,Delhi,Furniture,Chair,18373.24194352693,7,0.1850871423325444,1868.8873845029807,2023,9,September,3,10.17178889957092,Medium,Low Discount,profit,below average
989302,2023-12-23,Neha,Consumer,West,Karnataka,Furniture,Table,35588.70917352632,4,0.3834243868802158,15918.670186248582,2023,12,December,4,44.72955202907484,High,High discount,profit,above Average
514600,2022-01-30,Neha,Home Office,South,Delhi,Furniture,Shirt,44462.21675594786,3,0.433394138271804,3734.801731259157,2022,1,January,1,8.399944950471998,High,High discount,profit,above Average
483609,2023-06-16,Karan,Home Office,East,Gujarat,Clothing,Chair,25064.981390595312,8,0.0169634129321195,18490.902207464937,2023,6,June,2,73.77185691589202,Medium,Low Discount,profit,below average
754587,2023-03-19,Neha,Home Office,South,Maharashtra,Furniture,Phone,14113.986724147571,9,0.1200568197769522,6656.575500341662,2023,3,March,1,47.16297124577105,Low,Low Discount,profit,below average
186188,2022-03-10,Vishal,Corporate,North,Gujarat,Furniture,Phone,17884.756249951784,5,0.4209585823021004,6712.690679113008,2022,3,March,1,37.53302860435185,Medium,High discount,profit,below average
499445,2023-02-09,Rahul,Consumer,North,Delhi,Clothing,Laptop,40953.0114007593,9,0.1959665099096801,10876.703949728631,2023,2,February,1,26.558984498822397,High,Low Discount,profit,above Average
462355,2022-01-02,Rahul,Home Office,North,Gujarat,Clothing,Table,8435.251332799748,6,0.2430211570748803,9020.887357674772,2022,1,January,1,106.94272170169761,Low,Low Discount,profit,below average
965566,2022-03-22,Karan,Corporate,South,Maharashtra,Clothing,Shoes,5321.352438190456,2,0.481860510376646,11488.977897263703,2022,3,March,1,215.90334469878803,Low,High discount,profit,below average
313299,2023-10-17,Vishal,Consumer,North,Karnataka,Clothing,Shirt,18370.669956788923,7,0.0171310812996415,14714.32177272403,2023,10,October,4,80.09681632370909,Medium,Low Discount,profit,below average
277597,2023-06-26,Priya,Home Office,South,Tamil Nadu,Clothing,Shoes,2327.3483990329805,8,0.1877224693402155,17505.75140949451,2023,6,June,2,752.1757987230532,Low,Low Discount,profit,below average
467631,2022-10-21,Priya,Home Office,North,Karnataka,Furniture,Shoes,9062.185680139632,3,0.2105970870609784,3809.056207588063,2022,10,October,4,42.03242288376254,Low,Low Discount,profit,below average
333979,2022-11-18,Vishal,Consumer,East,Maharashtra,Furniture,Laptop,10555.993220166683,1,0.2626853263231926,2615.4012364074315,2022,11,November,4,24.776458092174988,Low,Low Discount,profit,below average
956509,2023-04-21,Vishal,Corporate,West,Delhi,Furniture,Shirt,39917.07936407095,7,0.0316070157390948,-906.9667879862918,2023,4,April,2,-2.2721271256199307,High,Low Discount,loss,above Average
205111,2022-09-15,Amit,Consumer,South,Karnataka,Electronics,Table,25064.981390595312,5,0.2527416801563348,12308.626777923218,2022,9,September,3,49.106865814556585,Medium,Low Discount,profit,below average
364179,2022-10-10,Rahul,Consumer,North,Karnataka,Electronics,Shirt,2953.5205292212318,7,0.165613858594759,16919.64416302716,2022,10,October,4,572.8636044892648,Low,Low Discount,profit,below average
773218,2022-05-23,Sneha,Home Office,East,Tamil Nadu,Electronics,Table,38783.27243211561,8,0.4064690779627825,7668.141109505315,2022,5,May,2,19.771774346600747,High,High discount,profit,above Average
756639,2022-04-16,Neha,Home Office,North,Tamil Nadu,Clothing,Shoes,4562.560848028735,3,0.4032218987975751,-4708.631302284062,2022,4,April,2,-103.201501505858,Low,High discount,loss,below average
790907,2023-10-16,Vishal,Home Office,East,Gujarat,Electronics,Shirt,23522.26061928844,9,0.1519219955328338,4416.558431004554,2023,10,October,4,18.776079827050896,Medium,Low Discount,profit,below average
957692,2023-03-23,Neha,Home Office,East,Gujarat,Electronics,Shirt,2383.0141171715845,4,0.1380355366788899,11963.439901352243,2023,3,March,1,502.0297536278019,Low,Low Discount,profit,below average
927585,2023-12-10,Amit,Corporate,West,Delhi,Clothing,Shoes,28722.99851260542,1,0.2164201037650366,1068.7204468769078,2023,12,December,4,3.7207830039328504,Medium,Low Discount,profit,above Average
662167,2022-06-15,Neha,Consumer,East,Gujarat,Electronics,Phone,1561.5999972533482,7,0.1567956865027316,-576.7316807583311,2022,6,June,2,-36.932100523356,Low,Low Discount,loss,below average
579673,2023-03-23,Priya,Home Office,North,Delhi,Clothing,Table,24673.337919763573,3,0.2458166485942519,16303.445571683797,2023,3,March,1,66.07717863185664,Medium,Low Discount,profit,below average
790527,2022-05-14,unknown_customer,Home Office,East,Karnataka,Electronics,Table,11226.89926200948,4,0.0131987029402596,-292.6388605241509,2022,5,May,2,-2.606586678072429,Low,Low Discount,loss,below average
595236,2022-03-03,Sneha,Consumer,East,Maharashtra,Clothing,Shoes,36168.676449924176,4,0.0890947030312019,-4818.513770403447,2022,3,March,1,-13.322339226525798,High,Low Discount,loss,above Average
894042,2023-10-20,Vishal,Corporate,South,Maharashtra,Furniture,Laptop,42338.68193346813,3,0.1468894287735004,7317.76690737627,2023,10,October,4,17.28387983092048,High,Low Discount,profit,above Average
307980,2023-05-18,Sneha,Consumer,West,Maharashtra,Electronics,Shoes,2071.6338304076726,2,0.1938364713717871,-510.210334504839,2023,5,May,2,-24.628403292894465,Low,Low Discount,loss,below average
123341,2022-07-21,Neha,Consumer,West,Maharashtra,Furniture,Table,34621.86624419458,6,0.2803007530540993,45.05082810173826,2022,7,July,3,0.1301224716888057,High,Low Discount,profit,above Average
218922,2022-09-23,Priya,Consumer,North,Delhi,Electronics,Phone,44506.70663596224,1,0.2176899656817183,587.4832293841409,2022,9,September,3,1.31998809570296,High,Low Discount,profit,above Average
294824,2023-06-25,Rahul,Home Office,East,Karnataka,Furniture,Table,24618.19999650345,4,0.4991094695179843,6974.317057305325,2023,6,June,2,28.32992281440518,Medium,High discount,profit,below average
524466,2023-01-27,Sneha,Consumer,North,Gujarat,Electronics,Laptop,17418.528864876505,3,0.3701145520989581,-3317.8976833117613,2023,1,January,1,-19.04809360796317,Medium,High discount,loss,below average
996048,2023-06-16,Neha,Home Office,West,Gujarat,Furniture,Shoes,38086.51226620789,3,0.1599845422875881,2362.669848078587,2023,6,June,2,6.203429265364519,High,Low Discount,profit,above Average
359931,2022-02-05,Karan,Home Office,North,Maharashtra,Clothing,Phone,4267.488882316682,3,0.0832328571901384,5014.150949759829,2022,2,February,1,117.4965205073436,Low,Low Discount,profit,below average
909343,2023-03-06,Neha,Home Office,West,Tamil Nadu,Furniture,Shirt,48229.2774497783,1,0.1548128501426951,18086.39415354142,2023,3,March,1,37.500860701002594,High,Low Discount,profit,above Average
399477,2023-03-22,Rahul,Consumer,South,Gujarat,Electronics,Shirt,35542.871890667935,1,0.0144262126485265,18892.1025366686,2023,3,March,1,53.152999551589055,High,Low Discount,profit,above Average
595671,2022-09-29,Neha,Corporate,North,Maharashtra,Electronics,Shoes,28253.671962895623,4,0.2434010775917784,-1102.009331848842,2022,9,September,3,-3.9004110095709517,Medium,Low Discount,loss,above Average
551015,2023-07-14,Rahul,Consumer,South,Delhi,Electronics,Shoes,27400.804643999458,2,0.183337962164524,3960.135174137562,2023,7,July,3,14.4526236568195,Medium,Low Discount,profit,above Average
600741,2023-08-30,Vishal,Home Office,South,Gujarat,Clothing,Table,1875.4996685455408,1,0.0522899626590191,9781.639677073674,2023,8,August,3,521.5484620511495,Low,Low Discount,profit,below average
500723,2023-09-24,Rahul,Consumer,South,Delhi,Clothing,Phone,18643.02653215125,3,0.0979344029689532,19789.8323641963,2023,9,September,3,106.15139301586736,Medium,Low Discount,profit,below average
957549,2022-02-12,Karan,Corporate,South,Maharashtra,Furniture,Shirt,43255.50273445461,1,0.2769150555740017,-534.9979255729095,2022,2,February,1,-1.2368320600901577,High,Low Discount,loss,above Average
541144,2022-05-27,unknown_customer,Corporate,South,Delhi,Electronics,Chair,7494.108845882403,8,0.3569096682361278,6527.20863279253,2022,5,May,2,87.09786269489358,Low,High discount,profit,below average
767372,2023-02-08,Vishal,Home Office,North,Gujarat,Clothing,Phone,36892.57735917986,3,0.0883539662708272,9428.390075503836,2023,2,February,1,25.55633341555575,High,Low Discount,profit,above Average
218998,2022-12-07,unknown_customer,Consumer,West,Maharashtra,Clothing,Chair,18368.57455660801,3,0.4719125386204001,33.13617656881161,2022,12,December,4,0.18039601530697447,Medium,High discount,profit,below average
834158,2023-01-15,Sneha,Home Office,West,Maharashtra,Electronics,Chair,42348.1032107056,1,0.2185321023491782,19808.15175759976,2023,1,January,1,46.77459025506545,High,Low Discount,profit,above Average
306846,2023-01-12,Priya,Home Office,West,Gujarat,Furniture,Table,22766.30857729136,2,0.3503754444894223,9130.063114907756,2023,1,January,1,40.103397017181315,Medium,High discount,profit,below average
724588,2022-12-25,Neha,Home Office,South,Maharashtra,Clothing,Laptop,35767.226520628115,8,0.2027569504022514,-1238.2894847008592,2022,12,December,4,-3.46207857069012,High,Low Discount,loss,above Average
791095,2023-06-06,Karan,Corporate,South,Karnataka,Clothing,Phone,40291.5344968136,3,0.4130129121204255,842.9543057569008,2023,6,June,2,2.0921375080007554,High,High discount,profit,above Average
438767,2023-02-25,Sneha,Corporate,North,Karnataka,Clothing,Shoes,41801.84383090418,1,0.3487048339723976,9347.525061633023,2023,2,February,1,22.36151376347275,High,High discount,profit,above Average
803724,2023-02-26,Priya,Corporate,East,Tamil Nadu,Clothing,Shirt,7205.826739717066,8,0.0962325385259191,10387.676624107007,2023,2,February,1,144.15662489984982,Low,Low Discount,profit,below average
358722,2023-12-23,Neha,Home Office,East,Maharashtra,Electronics,Shoes,46909.40796316511,5,0.4237774558238847,966.5789747837952,2023,12,December,4,2.060522647275332,High,High discount,profit,above Average
756701,2022-10-31,Karan,Corporate,West,Maharashtra,Electronics,Shoes,47969.42730318644,8,0.3273184185045615,9701.650534888986,2022,10,October,4,20.224653660279447,High,High discount,profit,above Average
266405,2022-04-22,Priya,Corporate,North,Gujarat,Clothing,Chair,38846.50397674455,4,0.2186896706340123,18509.772586206956,2022,4,April,2,47.64849006048994,High,Low Discount,profit,above Average
745687,2022-04-13,Neha,Corporate,South,Karnataka,Furniture,Laptop,16391.113764282698,8,0.4250421565808966,17782.98554784871,2022,4,April,2,108.49162420310323,Low,High discount,profit,below average
604840,2022-11-01,Vishal,Home Office,North,Delhi,Clothing,Laptop,23744.614204830075,1,0.1007455674328947,9637.262907181865,2022,11,November,4,40.58715304467434,Medium,Low Discount,profit,below average
721531,2022-11-01,Amit,Home Office,South,Delhi,Clothing,Shoes,17651.889432377862,8,0.1038304739119053,15119.366498857074,2022,11,November,4,85.65296398879813,Medium,Low Discount,profit,below average
270102,2022-08-16,Rahul,Home Office,South,Maharashtra,Furniture,Phone,1355.936464180166,4,0.199637591959768,12494.5097261292,2022,8,August,3,921.4671967453652,Low,Low Discount,profit,below average
758851,2022-11-16,Priya,Consumer,East,Karnataka,Furniture,Shoes,34907.5924923957,6,0.1456863015623317,18374.3413104927,2022,11,November,4,52.63709124167008,High,Low Discount,profit,above Average
625825,2022-10-26,Amit,Consumer,West,Tamil Nadu,Furniture,Shirt,3948.299656530016,7,0.3300749121904678,14711.125384595296,2022,10,October,4,372.59394332608093,Low,High discount,profit,below average
424792,2023-02-16,Amit,Home Office,East,Karnataka,Electronics,Table,8318.10888261148,2,0.3279307509299177,-1253.794122942768,2023,2,February,1,-15.07306697516008,Low,High discount,loss,below average
185457,2023-06-24,Neha,Home Office,East,Karnataka,Clothing,Chair,42154.87739979866,3,0.1640464535305617,18607.718221170555,2023,6,June,2,44.141317372825355,High,Low Discount,profit,above Average
914914,2023-07-21,unknown_customer,Corporate,North,Gujarat,Clothing,Phone,15337.75006127583,7,0.0158796074734022,5670.608794657213,2023,7,July,3,36.97158169876657,Low,Low Discount,profit,below average
269446,2023-05-17,Karan,Consumer,South,Gujarat,Furniture,Laptop,22222.25679943969,4,0.4411020651734729,14941.668782719751,2023,5,May,2,67.23740490253218,Medium,High discount,profit,below average
